realization,time,region,value,ci_name,ci_frequency,ci_package_name,ci_package_reference,standard_name,units
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2067-07-15,WASCAL,304.8931,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2068-07-15,WASCAL,305.40457,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2069-07-15,WASCAL,305.51303,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2070-07-15,WASCAL,305.75244,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2071-07-15,WASCAL,305.24374,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2072-07-15,WASCAL,305.37595,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2073-07-15,WASCAL,306.19043,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2074-07-15,WASCAL,305.79614,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2075-07-15,WASCAL,305.57867,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2076-07-15,WASCAL,306.1299,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2077-07-15,WASCAL,305.6827,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2078-07-15,WASCAL,305.89658,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2079-07-15,WASCAL,305.8196,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2080-07-15,WASCAL,306.38895,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2081-07-15,WASCAL,306.61975,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2082-07-15,WASCAL,306.16125,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2083-07-15,WASCAL,306.1723,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2084-07-15,WASCAL,306.33328,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2085-07-15,WASCAL,306.67233,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2086-07-15,WASCAL,307.1833,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2087-07-15,WASCAL,306.69836,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2088-07-15,WASCAL,307.06836,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2089-07-15,WASCAL,307.24072,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2090-07-15,WASCAL,307.1795,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2091-07-15,WASCAL,307.1454,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2092-07-15,WASCAL,307.23242,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2093-07-15,WASCAL,307.4674,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2094-07-15,WASCAL,306.93427,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2095-07-15,WASCAL,307.16638,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2096-07-15,WASCAL,307.65204,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2097-07-15,WASCAL,307.34717,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2098-07-15,WASCAL,307.45856,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7_MOHC-HadGEM2-ES_rcp85_r1i1p1_year_TG,2099-07-15,WASCAL,307.56985,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1970-07-15,WASCAL,300.11676,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1971-07-15,WASCAL,300.1812,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1972-07-15,WASCAL,300.29727,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1973-07-15,WASCAL,300.51932,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1974-07-15,WASCAL,300.589,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1975-07-15,WASCAL,301.16635,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1976-07-15,WASCAL,300.78714,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1977-07-15,WASCAL,300.49478,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1978-07-15,WASCAL,300.8151,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1979-07-15,WASCAL,300.3977,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1980-07-15,WASCAL,300.63034,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1981-07-15,WASCAL,300.85376,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1982-07-15,WASCAL,300.74545,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1983-07-15,WASCAL,300.63754,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1984-07-15,WASCAL,300.1871,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1985-07-15,WASCAL,301.26694,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1986-07-15,WASCAL,300.94864,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1987-07-15,WASCAL,300.36362,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1988-07-15,WASCAL,300.82202,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1989-07-15,WASCAL,300.50723,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1990-07-15,WASCAL,301.21298,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1991-07-15,WASCAL,300.9652,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1992-07-15,WASCAL,300.29767,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1993-07-15,WASCAL,301.03513,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1994-07-15,WASCAL,300.82727,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1995-07-15,WASCAL,300.91895,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1996-07-15,WASCAL,301.38504,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1997-07-15,WASCAL,302.1125,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1998-07-15,WASCAL,301.06195,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,1999-07-15,WASCAL,301.57727,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2000-07-15,WASCAL,301.53104,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2001-07-15,WASCAL,301.3337,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2002-07-15,WASCAL,301.50958,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2003-07-15,WASCAL,301.0676,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2004-07-15,WASCAL,301.26456,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2005-07-15,WASCAL,301.2198,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2006-07-15,WASCAL,302.02518,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2007-07-15,WASCAL,302.2024,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2008-07-15,WASCAL,301.66238,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2009-07-15,WASCAL,302.20883,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2010-07-15,WASCAL,301.65762,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2011-07-15,WASCAL,301.37003,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2012-07-15,WASCAL,301.78802,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2013-07-15,WASCAL,301.57776,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2014-07-15,WASCAL,302.6526,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2015-07-15,WASCAL,301.87064,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2016-07-15,WASCAL,302.6264,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2017-07-15,WASCAL,301.6984,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2018-07-15,WASCAL,301.89682,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2019-07-15,WASCAL,301.64243,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2020-07-15,WASCAL,302.105,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2021-07-15,WASCAL,302.31076,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2022-07-15,WASCAL,301.73785,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2023-07-15,WASCAL,302.19113,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2024-07-15,WASCAL,302.2045,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2025-07-15,WASCAL,302.5557,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2026-07-15,WASCAL,302.76483,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2027-07-15,WASCAL,302.34967,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2028-07-15,WASCAL,302.14337,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2029-07-15,WASCAL,302.2305,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2030-07-15,WASCAL,302.10486,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2031-07-15,WASCAL,301.86737,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2032-07-15,WASCAL,301.85687,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2033-07-15,WASCAL,301.8494,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2034-07-15,WASCAL,301.77188,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2035-07-15,WASCAL,301.7004,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2036-07-15,WASCAL,302.40997,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2037-07-15,WASCAL,302.58084,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2038-07-15,WASCAL,302.2613,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2039-07-15,WASCAL,302.5151,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2040-07-15,WASCAL,301.86475,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2041-07-15,WASCAL,302.28836,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2042-07-15,WASCAL,302.7145,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
AFR-22_GERICS_ICTP-RegCM4-7-0ICTP-RegCM4-7_MPI-M-MPI-ESM-MRMPI-M-MPI-ESM-MR_rcp26_r1i1p1_year_TG,2043-07-15,WASCAL,302.21198,TG,year,xclim_0.54.0,xcalc_0.12.0,air_temperature,K
